443,Soupe de poissons,"{-  1 kg de poissons variés, vidés et nettoyés,-  2 crabes,-  2 carottes,-  2 poireaux,-  1 morceau de giraumon (ou de potiron),-  3 tomates,-  2 citrons (jaunes ou verts),-  1 gros oignon,-  2 gousses d'ail,-  1 bouquet garni,-  1 verre de vin blanc sec,-  1 pincée de piment en poudre,-  Sel, poivre du moulin}",,,29
261,Tartiflette,"{-  1 kg de pommes de terre,-  2 gros oignons émincés,-  1 reblochon bien crémeux,-  50 g de beurre,-  3 cuil. à soupe d'huile,-  Sel, poivre}",,,13
753,Parmentier de confit de canard,"{- 1 kg de pommes de terre,- 20 cl de lait,- 20 g de beurre,- 3 cuisses de canard confit,- 1 gousse d’ail,- 4 brins de persil plat,- 30 g de cerneaux de noix,- 2 cuil. à soupe de chapelure de biscottes,- 1 cuil. à soupe de graisse de canard,- sel,- poivre du moulin}",,,3
171,Raclette savoyarde,{- 1 kg de pommes de terre 4 tranches de jambon blanc 8 tranches de jambon de bayonne 8 tranches de bacon 12 tranches de saucisson 800 g de fromage à raclette 100 g d'oignons},,,27
758,Hachis parmentier,"{- 1 kg de pommes de terre à chaire tendre spéciales purée (Mona Lisa ou Bintje),- 20 cl de lait chaud,- 80 g de beurre,- 2 gros oignons,- 2 gousses d’ail,- 4 cuil. à soupe d’huile d’olive,- 1 cuil. à café d’herbes de Provence séchées,- 300 g de chair à saucisse,- 1 petite boîte de concentré de tomates,- 800 g de boeuf haché,- 3 cuil. à soupe de chapelure (facultatif),- Sel, poivre du moulin
Matériel spécifiqueMoulin à légumes
 
Recette extraite du livre Viandes de Jean,- François Mallet}",,,11
133,Purée à la moutarde à l'ancienne,"{-  1 kg de pommes de terre à purée,-  20 cl de lait,-  120 g de beurre,-  3 cuil. à soupe de moutarde à l'ancienne,-  Sel, poivre}",,,8
426,Langouste grillée sauce chien,"{-  1 langouste d'environ 1,2 kg,-  1 oignon,-  1 piment,-  1 pincée de thym,-  Le jus de 2 citrons verts,-  1 petit verre de rhum blanc,-  3 cuil. à soupe d'huile,-  Sel, poivre du moulinPour la sauce chien :,-  3 cives,-  1 citron vert,-  1 oigon,-  1 gousse d'ail,-  1 cuil. à soupe d'huile d'olive,-  1 piment créole}",,,16
577,Lapin à la sariette,"{-  1 lapin de 1,5 kg,-  1 crépine de porc pouvant envelopper le lapin,-  1 bouquet de sarriette fraîche ou 1 cuil. à soupe de sarriette séchée,-  1 kg de tomates,-  15 cl de vin blanc de Provence,-  3 cuil. à soupe d'huile,-  Sel, poivre du moulin}",,,19
727,Lapin aux herbes de la Saint-Jean,"{-  1 lapin de 1,5 kg en morceaux,-  250 g d'échalotes,-  3 tomates,-  1 filet d'anchois à l'huile,-  10 cl de cognac,-  15 cl de vin blanc sec,-  1 cuil. à soupe de persil plat haché,-  1 cuil. à soupe de cerfeuil haché,-  1 cuil. à soupe de ciboulette ciselée,-  1 cuil. à soupe d'estragon frais haché,-  1 cuil. à café de piment doux,-  2 cuil. à soupe d'huile d'olive,-  Sel, poivre du moulinPour la garniture :,-  10 filets d'anchois à l'huile,-  2 tomates,-  2 oeufs durs}",,,19
122,Lapin chasseur,"{-  1 lapin de 1,8 kg en morceaux,-  500 g de champignons de Paris,-  4 échalotes,-  1 gousse d'ail,-  10 cl de vin blanc sec,-  5 cl de cognac,-  1 cuil. à soupe de concentré de tomates,-  1 cuil. à soupe d'huile,-  25 g de beurre,-  1 petit bouquet de persil plat,-  Sel, poivre du moulin}",,,19
559,Civet de lapin fermier,"{-  1 lapin en morceaux de 2 à 2,5 kg (avec le sang réservé, si possible),-  150 g de lardons fumés,-  2 cuil. à soupe de farine,-  10 cl d'huile,-  50 g de beurre,-  1 tablette de bouillon de bœuf,-  1 cuil. à soupe rase de sucrePour la marinade :,-  2 gros oignons en lamelles,-  6 échalotes en lamelles,-  4 gousses d'ail en lamelles,-  2 clous de girofle,-  1 pincée de noix de muscade,-  1 bouquet garni (thym, laurier, persil),-  1 bouteille d'alsace pinot noir,-  7 cl de cognac,-  Sel, poivre du moulin}",,,19
433,Soufflés au chocolat,"{-  1 noisette de beurre et un peu de sucre semoule pour les moules,-  200 g de chocolat de dessert corsé,-  6 cuil. à soupe de lait,-  4 jaunes d'œufs,-  6 blancs d'œufs,-  140 g de sucre semoule}",,,23
280,Palette de porc fumée au raifort,"{-  1 palette de porc fumée de 1,2 kg environ,-  4 carottes,-  1 petit poireau,-  1 oignon,-  2 clous de girofle,-  Quelques brins de persilPour la sauce au raifort :,-  200 g de raifort (1 bocal),-  25 cl de crème fraîche,-  2 cuil. à soupe de farine,-  40 g de beurre,-  1/2 cuil. à café de sucre,-  25 cl du court,- bouillon de la palette,-  1 pincée de noix muscade,-  Sel, poivre}",,,5
22,Pizza margherita,"{- 1 pâte à pizza,- 1 boule de mozzarella,- 1 oignon,- 3 feuilles de basilic,- 5 bonnes cuil. à soupe de sauce tomate,- 1 pincée de sucre,- Origan,- Parmesan râpé
Recette extraite du livre Pizzas, quiches &amp; cakes de Emilie Perrin}",,,6
455,Tarte aux fruits,"{-  1 pâte brisée,-  500 g d'abricots dénoyautés,-  500 g de cerises dénoyautées,-  1 poignée de groseilles égrenées,-  1 poignée de framboises,-  2 blancs d'œufs,-  50 g d'amandes en poudre,-  20 g de sucre,-  3 cuil. à soupe de sucre cristallisé}",,,2
146,Quiche boudin et pommes,"{- 1 pâte brisée,- 150 g de boudin noir,- 1 pomme,- 4 oeufs,- 1 yaourt,- 20 cl de lait,- Sel,- Poivre,- 1 pâte brisée,- 150 g de boudin noir,- 1 pomme,- 4 oeufs,- 1 yaourt,- 20 cl de lait,- Sel,- Poivre}",,,6
754,Tarte basquaise au Jambon de Bayonne Aoste Sélection,"{- 1 pâte brisée 4 Grandes Tranches de Jambon de Bayonne Aoste Sélection 1 poivron vert 1 poivron rouge 1 poivron jaune 3 tomates 1 oignon Huile d’olive Sel, poivre 1 petit bouquet de basilic}",,,21
588,Quiche lorraine,"{-  1 pâte brisée à l'ancienne,-  200 g de bacon ou de poitrine fumée(ou de lardons découpés),-  1 tranche épaisse de jambon cuit,-  200 g de crème fraîche,-  1 verre de lait,-  100 g de gruyère râpé,-  15 g de beurre,-  5 œufs,-  2 cuil. à soupe de farine,-  Noix muscade, poivre}",,,6
605,Tarte aux oignons,"{-  1 pâte brisée au beurre,-  3 tranches de lard maigre,-  4 œufs,-  5 gros oignons,-  100 g de beurre,-  4 cuil. à soupe de crème fraîche,-  Sel, poivre}",,,6
311,Tarte Tatin,"{-  1 pâte brisée au beurre,-  6 cuil. à soupe de sucre,-  5 à 6 pommes,-  Le jus de 1/2 demi,- citron,-  60 g de beurre,-  1/2 cuil. à café de cannelle en poudre,-  De la crème fraîche épaisse pour accompagner}",,,2
154,Tarte aux trois fromages,"{-  1 pâte brisée au beurre et à la crème,-  200 g de tomme de montagne,-  1/2 saint,- nectaire,-  100 g d'emmenthal,-  100 g de fines herbes ciselées (persil, ciboulette, estragon, aneth),-  100 g de lardons fumés,-  3 œufs,-  15 g de beurre,-  15 cl de lait,-  10 cl de crème fraîche,-  Sel, poivre}",,,6
306,Tarte au fromage de chèvre et aux figues,"{-  1 pâte feuilletée au beurre,-  400 g de fromage de chèvre en tranches, à fondre,-  750 g de figues fraîches ou 500 g de figues sèches + 1 cuil. à soupe de cognac,-  30 g de beurre,-  100 g de noix décortiquées,-  4 cuil. à soupe de ciboulette ciselée,-  10 cl de crème liquide,-  2 cuil. à soupe de farine,-  1/2 cuil. à café de cannelle en poudre,-  Sel, poivre}",,,6
155,Tarte au citron,"{-  1 pâte sablée au beurre,-  4 citrons jaunes,-  1 citron vert,-  150 g de sucre en poudre,-  3 œufs + 1 jaune,-  100 g de beurre,-  15 cl de lait}",,,2
5,Tarte aux pommes à la normande,"{-  1 pâte sablée aux amandes,-  2 kg de pommes boskoop,-  125 g de sucre,-  50 g de beurre,-  1 gousse de vanille,-  1 jaune d'œuf,-  10 cl de calvados,-  20 cl de crème fraîche}",,,2
733,Pintade aux tomates,"{-  1 pintade coupée en morceaux,-  2 tomates,-  2 oignons,-  1 gousse d'ail,-  10 cl de crème liquide,-  2 cuil. à soupe de curry,-  1 petite branche de thym frais,-  2 cuil. à soupe de persil plat haché,-  1/2 feuille de laurier,-  2 cuil. à soupe d'huile,-  Sel, poivre}",,,9
301,Poisson épicé au four,"{- 1 poisson de 1,5 kg (dorade, truite, merlan, etc.),- 250 g d’amandes,- 2 gros oignons,- 1 tête d’ail,- 2 tomates,- 1 bouquet d’aneth,- 1 cuil. à café de graines de cumin,- 1 cuil. à café de graines de pavot,- 1 cuil. à café de poivre,- 1 cuil. à café de piment,- 4 cuil. à soupe d’huile d’olive,- Sel}",,,7
437,Poisson au piment,"{-  1 poisson de 2 kg (bar ou daurade) vidé et écaillé,-  4 gros oignons,-  1 tête d'ail,-  1 bouquet de coriandre,-  2 tomates,-  1 cuil. à café de cumin,-  1 cuil. à café de cannelle,-  1 cuil. à café de piment fort,-  4 cuil. à soupe d'huile d'olive,-  Sel, poivre du moulin}",,,7
593,"Soupe de potimarron, copeaux de vieux comté","{-  1 potimarron,-  1 oignon,-  1 gousse d'ail,-  150 g de vieux comté (au moins 36 mois d'affinage),-  1 grosse noix de beurre,-  1 botte de ciboulette,-  Sel, poivre}",,,29
609,Faisan en Chartreuse,"{- 1 poule faisane, prête à cuire et bardée par le boucher1 choux frisé2 oignons2 carottes1 verre de vin blanc1 verre de fond ou de bouillon de bœuf ou de volaille6 tranches fines de poitrine fumée.Thym et laurierHuile pour la cocotteSel et poivre}",,,3
584,Poulet basquaise,"{-  1 poulet de 1,2 kg coupé en morceaux,-  1 tranche de 150 g de jambon de Bayonne,-  150 g de petits oignons blancs,-  3 poivrons,-  3 piments d'Espagne,-  1 boîte de tomates pelées et épépinées (280 g),-  1 petite branche de thym frais,-  30 cl d'irouléguy rouge ou rosé,-  25 g de farine,-  2 cuil. à soupe d'huile d'olive,-  Sel, poivre du moulin}",,,9
436,Poulet au cidre,"{-  1 poulet de 1,6 kg coupé en morceaux,-  6 pommes fruits,-  30 cl de cidre brut,-  20 g de beurre,-  15 cl de crème fraîche épaisse,-  Noix muscade,-  Sel, poivre du moulin}",,,9
740,Poulet créole à la noix de coco,"{-  1 poulet de 1,8 kg coupé en morceaux,-  2 oignons,-  2 gousses d'ail,-  2 tomates,-  1 verre de crème de noix de coco,-  1 cuil. à café de curry,-  1 cuil. à café de safran,-  3 cuil. à soupe d'huile,-  1 verre de bouillon de volaille,-  1 verre de vin blanc sec,-  Sel}",,,9
300,Queue de bœuf à la tomate,"{- 1 queue de boeuf découpée en tranches,- 2 oignons blancs,- 1 kg de tomates,- 1 cuil. à café de concentré de tomates,- 1 verre de vin blanc,- 2l de bouillon ou d’eau,- 2 feuilles de laurier,- 4 feuilles de sauge,- 2 brins de romarin,- huile d’olive,- sel,- poivre du moulin   Matériel : louche}",,,11
581,Lotte à la provençale,"{-  1 queue de lotte de 700 g,-  4 oignons,-  10 cl de coulis de tomate,-  2 gousses d'ail,-  5 cl de vin blanc sec,-  30 g de farine,-  6 cuil. à soupe d'huile,-  Sel, poivre du moulin}",,,7
521,Rosbif au four sauce béarnaise,"{- 1 rosbif (environ 900 g à 1 kg),- 2 cuil. à soupe d’huile de tournesol,- Sel, poivre du moulin
Sauce béarnaise,- 250 g de beurre,- 1 botte d’estragon,- 2 échalotes,- 5 cl de vin blanc,- 3 cl de vinaigre d’alcool,- 4 jaunes d’œufs,- 1 cuil. à café de poivre mignonnette
Recette extraite du livre Viandes de Jean,- François Mallet}",,,11
136,Rôti de dindonneau,"{-  1 rôti de dindonneau de 1,2 kg,-  50 g de lardons maigres,-  1 boîte de 12 rondelles d'ananas au naturel,-  2 citrons verts,-  5 cl de rhum,-  1 forte pincée de piment fort,-  50 g d'amandes émondées,-  3 oignons,-  2 cuil. à soupe d'huile,-  Sel}",,,9
286,Purée de lentilles et de riz,"{-  1 verre de lentilles (200 g),-  1/2 verre de riz rond (100 g),-  2 gros oignons,-  4 cuil. à soupe d'huile d'olive,-  Sel}",,,8
1,Tarte au chocolat en croquant d'amandes,"{-  200 g d'amandes mondées,-  60 g de sucre semoule,-  1 blanc d'œuf,-  25 cl de crème fraîche épaisse de Normandie (non fermentée),-  1 cuil. à soupe de rhum,-  1 cuil. à soupe de sucre glace,-  25 cl de crème fleurette légère,-  250 g de chocolat de dessert,-  Amandes entières ou effilées, grillées}",,,2
711,"Cake au saumon, aux poireaux et à l'aneth","{-  200 g de blancs de poireaux,-  10 cl d'huile d'olive + 2 cl Pour les poireaux,-  3 œufs entiers,-  10 cl de lait,-  2 cuil. à café d'aneth haché,-  220 g de farine,-  1 sachet de levure chimique,-  100 g de mimolette râpée,-  10 g de beurre pour le moule,-  300 g de filets de saumon sans peau, coupés en lanières,-  Sel,-  Poivre noir}",,,7
739,Riz cantonnais,"{-  200 g de blancs de poulet,-  400 g de crevettes crues,-  200 g de petits pois fins,-  6 champignons chinois parfumés,-  150 g de pousses de bambou,-  4 œufs,-  180 g de riz,-  1/2 tablette de bouillon de bœuf,-  2 cuil. à soupe de sauce soja,-  3 cuil. à soupe d'huile végétale,-  Sel, poivre}",,,14
453,Fondant au chocolat,"{- 200 g de chocolat noir à 52 % ou 64 %,- 100 g de beurre + pour les moules,- 4 œufs,- 120 g de sucre roux,- 50 g de farine + pour les moules,- 1 pincée de sel
Matériel8 moules à muffins souples de 8 cm de diamètre
Recette extraite du livre Chocolat,-  Recettes gourmandes à réaliser à la maison de Stéphan Lagorce}",,,23
565,Cardons à la moelle,"{-  200 g de moelle de bœuf,-  2 gros pieds de cardons bien blancs,-  50 g de gruyère râpé,-  50 g de beurre,-  1 citron,-  1 tablette de bouillon de bœuf,-  6 cuil. à soupe de farine,-  Gros sel, sel, poivre}",,,8
104,Cake aux noix de Saint-Jacques et tomates-cerises,"{-  200 g de noix de Saint,- Jacques,-  3 œufs entiers,-  10 cl de lait,-  150 g de beurre + 10 g de pour le moule,-  180 g de farine,-  1 sachet de levure chimique,-  200 g de tomates,- cerises (si possible avec les pédoncules),-  Sel,-  Poivre noir}",,,17
592,Salade de fruits secs,"{-  20 abricots secs,-  20 pruneaux dénoyautés,-  1 grosse poignée de raisins secs,-  1 orange,-  3 cuil. à soupe de sirop de canne,-  1 bâton de cannelle,-  2 clous de girofle,-  1/4 de gousse de vanillePour la crème :,-  150 g de mascarpone en boîte,-  2 pincées de vanille pure en poudre,-  1 cuil. à café de sucre,-  2 cuil. à soupe de laitPour servir :,-  Quelques feuilles de menthe}",,,2
147,Chicken Wings,"{- 24 ailes de poulet,- 1 l d’huile végétale,- 50 g de beurre,- 12,5 cl de ketchup,-  Quelques gouttes de Tabasco,- 2 cuil. à café de vinaigre blanc,- 3 carottes,- 3 branches de céleri,- 1 petit pot de fromage blanc,- 50 g de roquefort,- Sel et poivre du moulin
 
Recette extraite du livre Etats,- Unis : le best,- of de Mélanie Martin}",,,9
259,Cuisses de grenouilles,"{-  24 cuisses de grenouilles,-  1 jaune d'œuf,-  15 cl de crème fraîche,-  2 échalotes,-  2 gousses d'ail,-  3 cuil. à soupe de farine,-  100 g de beurre,-  20 cl de riesling,-  2 cuil. à soupe de persil haché,-  1 pincée de noix muscade,-  Sel, poivre}",,,7
576,Huitres sauce gingembre,"{-  24 grosses huîtres,-  4 oignons nouveaux,-  3 cm de gingembre frais,-  1 botte de coriandre,-  2 cuil. à soupe d'huile de sésame,-  1 cuil. à soupe de vinaigre de riz(à défaut du vinaigre de Xeres),-  Poivre du moulin}",,,17
54,Beignets de crevettes,"{- 24 queues de crevettes crues, décortiquées (sauf l’extrémité, pour la présentation),- 1 œuf,- 125 g de farine,- 1 sachet de levure chimique,- 2 litres d’huile pour la cuisson,- Sel, poivreRecette extraite du livre Asie de Stéphan Lagorce}",,,6
113,Cake zen au thé vert,"{-  250 g de beurre + 10 g pour le moule,-  5 œufs,-  50 g de sucre,-  200 g de sucre glace,-  225 g de farine tamisée,-  1 sachet de levure chimique,-  15 g de thé macha (thé vert japonais déshydraté en poudre que l'on trouve dans les épiceries asiatiques),-  1 pincée de sel}",,,2
623,Saucisson brioché,"{- 250 g de farine + pour saupoudrer,- 15 g de sucre en poudre,- 1 g de sel,- 1 sachet de levure de boulanger déshydratée,- 2 jaunes d’œufs,- 10 cl de lait tiède + 2 cuil. à soupe pour la dorure,- 80 g de beurre mou,- 1 saucisson à cuire
Recette extraite du livre Classiques d'hier &amp; d'aujourd'hui,-  Recettes gourmandes testées à la maison de Eva Harlé}",,,21
755,Tartare de champignons au magret,"{- 250 g de magret de canard fumé,- 400 g de champignons de Paris bien blancs,- 2 échalotes,- 1 botte de ciboulette,- 2 cuil. à soupe de câpres,- 6 cornichons,- 3 cuil. à soupe d’huile de tournesol,- 2 cuil. à soupe de vinaigre de xérès,- Sel,- Poivre}",,,6
585,Pozole (soupe mexicaine),"{-  250 g de maïs en boîte (poids net égoutté),-  250 g d'échine de porc,-  250 g de blancs de poulet,-  1 oignon,-  1 gousse d'ail,-  3 piments verts,-  2 cuil. à soupe d'huile d'arachide,-  3 citrons,-  Sel}",,,29
153,Tourte au fromage blanc citronné,"{-  250 g de pâte brisée,-  300 g de fromage blanc,-  Le jus et le zeste de 2 citrons jaunes,-  3 œufs,-  100 g de sucre,-  40 g de sucre cassonade,-  Beurre pour le moule}",,,2
571,"Feuilletés au foie gras, champignons et jambon","{-  250 g de pâte feuilletée,-  100 g de parfait de foie gras d'oie,-  1 petite boîte de truffes,-  1 sachet de morilles séchées,-  4 tranches fines de jambon de Parme,-  1 jaune d'œuf,-  5 cl d'armagnac,-  4 cuil. à soupe de crème fraîche épaisse,-  Sel, poivre}",,,25
447,Feuilleté au Saint-Nectaire,"{- 250 g de pâte feuilletée 200 g de Saint,- Nectaire 1 tomate 1 jaune d’œuf Sel, poivre}",,,6
589,Riz à l'espagnole (poulet et crevettes),"{-  250 g de riz,-  2 blancs de poulet,-  100 g de crevettes décortiquées,-  1 boîte de petits pois et carottes de 200 ml,-  1 poivron rouge,-  2 gousses d'ail,-  1 gros oignon,-  50 cl de bouillon de volaille,-  2 cuil. à soupe d'huile d'olive,-  1/2 cuil. à café d'épices pour paella,-  Poivre}",,,14
328,Pot-au-feu,"{- 2,5 kg de bœuf (gîte, macreuse, jumeau ou paleron) + 6 os à moelle,- 1 bouquet garni,- Gros sel,- 800 g de poireaux,- 1 kg de carottes,- 500 g de navets,- 3 oignons piqués de clous de girofle,- 600 g de pommes de terre,- Fleur de sel, poivre du moulin
 
Recette extraite du livre Viandes de Jean,- François Mallet}",,,11
263,Bouillabaisse,"{-  2,5 kg de poissons de roche (rascasse, lotte, rouget,- grondin, saint,- pierre, morceaux de congre, merlan, vive),-  10 crabes étrilles,-  1 blanc de poireau,-  4 tomates,-  2 oignons,-  4 gousses d'ail,-  1 petite branche de fenouil,-  1 lanière d'écorce d'orange séchée,-  Quelques filaments de safran,-  1 feuille de laurier,-  10 tranches de pain rassis,-  5 cl d'huile d'olive,-  Sel, poivre du moulin}",,,7
37,Magrets de canard grillés,"{- 2 beaux magrets de canard,- 4 cuil. à soupe de miel liquide,- 2 cuil. à soupe de vinaigre balsamique,- Sel}",,,9
115,Curry de légumes,"{-  2 carottes,-  1 courgette,-  1 aubergine,-  1 poivron rouge,-  1 gros blanc de poireau,-  1/2 petit chou,- fleur,-  100 g de haricots verts,-  20 cl de coulis de tomate,-  2 oignons,-  2 gousses d'ail,-  10 cl de lait de coco,-  1 cuil. à soupe de curry,-  15 graines de coriandre,-  4 petites gousses de cardamome,-  1 cuil. à soupe d'huile,-  Sel}",,,8
555,Blanquette de lotte en cassolette,"{-  2 carottes,-  1 grosse échalote,-  15 cl de vin blanc sec,-  2 cuil. à soupe de fumet de poisson déshydraté,-  800 g de lotte,-  1 bouquet garni (persil, thym, laurier, céleri),-  400 g de champignons de Paris,-  1 citron,-  50 g de beurre,-  3 cuil. à soupe de Maïzena,-  10 cl de crème fraîche,-  1/2 cuil. à café de noix muscade en poudre,-  Sel, poivre}",,,7
405,Beignets de cervelle,"{-  2 cervelles de mouton,-  20 cl de lait,-  2 œufs,-  100 g de beurre,-  200 g de farine,-  2 oignons,-  1 bouquet garni,-  1 pincée de piment en poudre,-  Huile de friture,-  Sel, poivre du moulin}",,,22
114,"Coquelet caramélisé, sauce au foie gras","{-  2 coquelets de 600 g chacun (fendus en deux),-  1 tranche de 150 g de pâté de foie gras,-  2 cuil. à soupe de crème fraîche épaisse,-  2 cuil. à soupe de miel,-  1 petit verre de rhum,-  1 verre de bouillon,-  1 cuil. à café de gingembre en poudre,-  4 cuil. à soupe d'huile de tournesol,-  1 cuil. à café de poivre,-  Sel}",,,9
123,"Gratin de courge à la ricotta, au basilic et aux pignons de pin","{-  2 courges butternut,-  500 g de ricotta,-  100 g de pignons de pin,-  1 botte de basilic,-  2 gousses d'ail,-  3 cuil. à soupe d'huile d'olive,-  Sel, poivre}",,,8
562,Écrevisses au gratin,"{-  2 échalotes,-  1 concombre,-  400 g d'écrevisses cuites,-  30 g de beurre,-  1/2 l de fumet de poisson,-  1 l de crème fraîche légère,-  10 cl de vin blanc sec,-  5 cl de noilly,- prat,-  2 cuil. à café d'aneth ciselé,-  Sel, poivre du moulin}",,,16
430,Papillotes de cabillaud,"{-  2 filets de cabillaud de 400 g,-  4 grosses crevettes,-  1 courgette de 100 g environ,-  1 crottin de chèvre mi,- frais,-  1 bouquet de basilic,-  2 cuil. à soupe d'huile d'olive,-  Sel, poivre du moulin}",,,7
305,Foie gras en terrine,"{- 2 foies gras de canard frais (450 g chacun),- 14 g de sel fin,- 2 g de poivre noir fraîchement moulu,- 5 g de sucre en poudre,- 5 cl de porto blanc ou d’un autre alcool doux (pineau, muscat, rivesaltes),- 1 pincée de gélatine en poudre (facultatif)
Matériel,- Film alimentaire,- Terrine rectangulaire de 1 kg (24 cm x 9 cm x 8 cm),- Papier d’aluminium
Recette extraite du livre Foie gras &amp; terrines,-  Recettes gourmandes testées à la maison de Stéphan Lagorce}",,,25
729,Homards aux pois gourmands,"{-  2 homards cuits surgelés de 500 g chacun,-  500 g de pois gourmands,-  2 cuil. à soupe de coulis de tomates,-  15 cl de vin blanc sec,-  1 oignon,-  2 gousses d'ail,-  1 branche de fenouil,-  1 feuille de laurier,-  2 cuil. à soupe de persil plat haché,-  1 dose de safran,-  3 cuil. à soupe d'huile d'olive,-  Sel, poivre du moulin}",,,16
720,Crevettes sautées sel et poivre,"{-  2 kg de crevettes crues,-  2 oignons nouveaux,-  4 gousses d'ail,-  4 piments rouges,-  1 botte de coriandre,-  2 cuil. à soupe de poivre de Sichuan,-  2 cuil. à café de sucre de palme(à défaut de la cassonade),-  6 cuil. à soupe d'huile végétale,-  Fleur de sel, poivre}",,,16
39,Navarin d'agneau,"{- 2 kg d’épaule d’agneau,- 4 oignons,- 4 gousses d’ail,- 800 g de tomates,- 300 g de petits champignons de Paris,- 1 botte de ciboulette,- 40 g de farine,- 1 petit bouquet garni,- 20 cl de vin blanc ou rosé,- 1 cuil. à soupe de concentré de tomates,- 1 brin de thym frais,- 50 cl de fond de volaille,- 5 cuil à soupe d’huile d’arachide,- 4 cuil. à soupe d’huile d’olive,- Sel, poivre du moulin
 
Recette extraite du livre Cocottes &amp; mijotés,-  Recettes gourmandes à réaliser à la maison de Stéphan Lagorce}",,,12
709,Colombo de porc,"{-  2 kg de porc,-  250 g de malangas (choux des Caraïbes),-  2 aubergines,-  2 courgettes,-  50 g de haricots blancs,-  3 oignons,-  3 gousses d'ail,-  2 christophines,-  1 piment antillais,-  1 cuil. à soupe de persil haché,-  Le jus de 1/2 citron vert,-  4 cuil. à café de colombo,-  1 bouquet garni,-  4 cuil. à soupe d'huile,-  25 g de beurre}",,,5
622,Choucroute garnie,"{- 2 kg de porc demi,- sel (échine, palette),- 1 gros bouquet garni,- 2 oignons,- 1 cuil. à soupe de graisse (saindoux, canard, oie),- 4 tranches de lard fumé,- 2 kg de choucroute,- 75 cl de vin blanc (riesling, par exemple),- Quelques grains de genièvre,- Thym,- Laurier,- 6 à 8 pommes de terre,- 8 saucisses de Francfort,- 4 saucisses fumées,- 1 saucisson aillé cuit,- Moutarde,- Sel, poivre du moulin}",,,5
434,Purée de potiron aux œufs brouillés et à la ciboulette,"{-  2 kg de potiron,-  4 gousses d'ail,-  16 œufs,-  1 botte de ciboulette,-  50 cl de crème fraîche épaisse entière,-  50 g de beurre,-  1 cuil. à café de mélange d'épices garam masala,-  Sel, poivre}",,,24
164,Blanquette de veau,"{- 2 kg de viande de veau (épaule, collier),- 1 garniture pour pot,- au,- feu toute prête,- 2 clous de girofle,- 1 brin de thym,- 10 grains de poivre,- 1 cuil. à soupe plate de gros sel,- 60 g de farine,- 60 g de beurre,- 20 cl de crème fraîche,- 1 jaune d’œuf,- Cerfeuil,- Sel, poivre du moulin
 
Recette extraite du livre Cocottes &amp; mijotés: Recettes gourmandes à réaliser à la maison de Stéphan Lagorce}",,,4
408,Carpaccio de foie gras aux figues,"{-  2 lobes de foie gras de canard (400 à 500 g),-  20 figues sèches,-  6 figues fraîches,-  2 échalotes,-  le zeste d'orange,-  Quelques pluches de cerfeuil,-  1 clou de girofle,-  1 bâton de cannelle,-  20 cl de banyuls,-  1 cuil. à soupe d'huile d'arachide,-  1 filet d'huile d'olive,-  Fleur de sel, poivre du moulin}",,,25
101,Aiguillettes de canard aux mirabelles,"{-  2 magrets de canard,-  150 g de foie gras de canard cru,-  1 bouquet de cerfeuil,-  125 g de crème fraîche,-  25 g de beurre,-  250 g de mirabelles en conserve,-  1 cuil. à soupe de vinaigre de Xérès,-  1 verre de porto,-  1 cuil. à soupe d'huile de tournesol,-  Sel, poivre du moulin}",,,9
745,Salmis de magrets de canard,"{-  2 magrets de canard de 350 g environ,-  2 foies de volailles,-  8 tranches de pain grillées,-  1 oignon émincé,-  2 échalotes émincées,-  1 bouquet garni (thym frais, laurier, persil plat),-  15 cl de bordeaux rouge,-  15 cl de bouillon de volaille préparé avec 1/2 cube,-  1 cuil. à soupe de jus de citron,-  25 g de graisse d'oie,-  Sel, poivre du moulin}",,,9
714,Lapin aux épices douces,"{-  2 morceaux de râble, 2 cuisses et le foie d'un lapin,-  2 oignons,-  2 gousses d'ail,-  2 pincées de girofle,-  1 pincée d'anis en poudre,-  1 pincée de cumin,-  1 pincée de gingembre,-  4 pincées de cannelle,-  3 pincées de noix muscade,-  3 pincées de curcuma,-  8 graines de coriandre,-  2 pincées de piment d'Espelette,-  125 g de yaourt au lait de brebis,-  1 cuil. à soupe d'huile d'olive,-  Sel, poivre}",,,19
288,Risotto à la tomate,"{-  2 oignons,-  1 bouquet de basilic frais,-  60 g de beaufort râpé,-  250 g de riz à grains ronds,-  25 cl de coulis de tomates,-  75 cl de bouillon de bœuf,-  2 cuil. à soupe d'huile d'olive,-  Sel, poivre du moulin}",,,14
399,Omelette poivrons et jambon,"{- 2 oignons rouges,- 1 petit poivron vert,- 60 à 80 g de cheddar,- 8 œufs,- 150 g de jambon en dés,- 2 cuil. à soupe d’huile d’olive,- Sel et poivre
 
Recette extraite du livre Etats,- Unis,-  Le best of de Mélanie Martin}",,,24
738,"Râbles de lapin, risotto aux olives","{-  2 râbles de lapin,-  4 grosses échalotes,-  1 cuil. à café de thym frais,-  60 g de parmesan râpé,-  375 g de riz à grains ronds,-  100 g d'olives noires dénoyautées,-  1,5 l de bouillon de lapin,-  2 cuil. à soupe de vinaigre de xérès,-  2 cuil. à soupe d'huile d'olive,-  Sel, poivre du moulin}",,,19
